,SENT_ID,TOKEN_ID,TOKEN,TOKEN_ORIGIN,TARGET_TYPE1,ARG1,TARGET_TYPE2,ARG2,TARGET_TYPE3,ARG3,TARGET_TYPE4,ARG4
24272,1034,16,받아들이지,받아들이다.v,Respond_to_proposal,V,-,-,-,-,-,-
24273,1034,17,않기로,_,_,O,-,-,-,-,-,-
24274,1034,18,했다.,_,_,O,-,-,-,-,-,-
24275,1035,0,크루그먼은,_,_,O,-,-,-,-,-,-
24276,1035,1,또,_,_,O,-,-,-,-,-,-
24277,1035,2,민주당측에서,_,_,B-Signatory,-,-,-,-,-,-
24278,1035,3,임명한,_,_,I-Signatory,-,-,-,-,-,-
24279,1035,4,제프리,_,_,I-Signatory,-,-,-,-,-,-
24280,1035,5,삭스,_,_,I-Signatory,-,-,-,-,-,-
24281,1035,6,교수가,_,_,I-Signatory,-,-,-,-,-,-
24282,1035,7,보고서에,_,_,B-Agreement,-,-,-,-,-,-
24283,1035,8,서명함으로써,서명하다.v,Sign_agreement,V,-,-,-,-,-,-
24284,1035,9,외형상,_,_,O,-,-,-,-,-,-
24285,1035,10,초당적,_,_,O,-,-,-,-,-,-
24286,1035,11,지지를,_,_,O,-,-,-,-,-,-
24287,1035,12,받는,_,_,O,-,-,-,-,-,-
24288,1035,13,것으로,_,_,O,-,-,-,-,-,-
24289,1035,14,돼,_,_,O,-,-,-,-,-,-
24290,1035,15,있으나,_,_,O,-,-,-,-,-,-
24291,1035,16,이는,_,_,O,-,-,-,-,-,-
24292,1035,17,IMF의,_,_,O,-,-,-,-,-,-
24293,1035,18,단견에,_,_,O,-,-,-,-,-,-
24294,1035,19,경종을,_,_,O,-,-,-,-,-,-
24295,1035,20,울릴,_,_,O,-,-,-,-,-,-
24296,1035,21,필요가,_,_,O,-,-,-,-,-,-
24297,1035,22,있고,_,_,O,-,-,-,-,-,-
24298,1035,23,구체적인,_,_,O,-,-,-,-,-,-
24299,1035,24,것은,_,_,O,-,-,-,-,-,-
24300,1035,25,추후에,_,_,O,-,-,-,-,-,-
24301,1035,26,바로잡을,_,_,O,-,-,-,-,-,-
24302,1035,27,수,_,_,O,-,-,-,-,-,-
24303,1035,28,있다는,_,_,O,-,-,-,-,-,-
24304,1035,29,믿음에서,_,_,O,-,-,-,-,-,-
24305,1035,30,지지를,_,_,O,-,-,-,-,-,-
24306,1035,31,한,_,_,O,-,-,-,-,-,-
24307,1035,32,것이라고,_,_,O,-,-,-,-,-,-
24308,1035,33,덧붙였다.,_,_,O,-,-,-,-,-,-
24309,1036,0,백악관은,_,_,O,-,-,-,-,-,-
24310,1036,1,다만,_,_,O,-,-,-,-,-,-
24311,1036,2,추가,_,_,O,-,-,-,-,-,-
24312,1036,3,비자,_,_,O,-,-,-,-,-,-
24313,1036,4,발급은,_,_,O,-,-,-,-,-,-
24314,1036,5,첨단기술,_,_,B-Event,-,-,-,-,-,-
24315,1036,6,업종에,_,_,I-Event,-,-,-,-,-,-
24316,1036,7,종사하는,종사하다.v,Participation,V,-,-,-,-,-,-
24317,1036,8,외국인,_,_,B-Participants,-,-,-,-,-,-
24318,1036,9,노동자에게,_,_,I-Participants,-,-,-,-,-,-
24319,1036,10,국한될,_,_,O,-,-,-,-,-,-
24320,1036,11,것이며,_,_,O,-,-,-,-,-,-
24321,1036,12,비자,_,_,O,-,-,-,-,-,-
24322,1036,13,프로그램의,_,_,O,-,-,-,-,-,-
24323,1036,14,"불법,",_,_,O,-,-,-,-,-,-
24324,1036,15,탈법행위를,_,_,O,-,-,-,-,-,-
24325,1036,16,막기,_,_,O,-,-,-,-,-,-
24326,1036,17,위한,_,_,O,-,-,-,-,-,-
24327,1036,18,출연금을,_,_,O,-,-,-,-,-,-
24328,1036,19,추가,_,_,O,-,-,-,-,-,-
24329,1036,20,배정할,_,_,O,-,-,-,-,-,-
24330,1036,21,것이라고,_,_,O,-,-,-,-,-,-
24331,1036,22,말했다.,_,_,O,-,-,-,-,-,-
24332,1037,0,오스카상,_,_,O,-,-,-,-,-,-
24333,1037,1,트로피는,_,_,O,-,-,-,-,-,-
24334,1037,2,55,_,_,O,-,-,-,-,-,-
24335,1037,3,개가,_,_,O,-,-,-,-,-,-
24336,1037,4,지난,_,_,O,-,-,-,-,-,-
24337,1037,5,10,_,_,O,-,-,-,-,-,-
24338,1037,6,일,_,_,O,-,-,-,-,-,-
24339,1037,7,로스앤젤레스,_,_,O,-,-,-,-,-,-
24340,1037,8,벨에서,_,_,O,-,-,-,-,-,-
24341,1037,9,하역,_,_,O,-,-,-,-,-,-
24342,1037,10,도중,_,_,O,-,-,-,-,-,-
24343,1037,11,분실됐으며,_,_,O,-,-,-,-,-,-
24344,1037,12,아카데미상,_,_,B-Agent,-,-,-,-,-,-
24345,1037,13,위원회는,_,_,I-Agent,-,-,-,-,-,-
24346,1037,14,오는,_,_,B-Time,-,-,-,-,-,-
24347,1037,15,26,_,_,I-Time,-,-,-,-,-,-
24348,1037,16,일,_,_,I-Time,-,-,-,-,-,-
24349,1037,17,시상식을,_,_,B-Activity,-,-,-,-,-,-
24350,1037,18,열,열다.v,Activity_start,V,-,-,-,-,-,-
24351,1037,19,계획이다.,_,_,O,-,-,-,-,-,-
24352,1038,0,미국과,_,_,O,-,-,-,-,-,-
24353,1038,1,유럽은,_,_,O,-,-,-,-,-,-
24354,1038,2,9,_,_,B-Activity,-,-,-,-,-,-
24355,1038,3,일,_,_,I-Activity,-,-,-,-,-,-
24356,1038,4,신무역라운드,_,_,I-Activity,-,-,-,-,-,-
24357,1038,5,협상이,_,_,I-Activity,-,-,-,-,-,-
24358,1038,6,연내,_,_,O,-,-,-,-,-,-
24359,1038,7,재개될,재개하다.v,Activity_resume,V,-,-,-,-,-,-
24360,1038,8,수,_,_,B-Manner,-,-,-,-,-,-
24361,1038,9,있을,_,_,O,-,-,-,-,-,-
24362,1038,10,것이라는,_,_,O,-,-,-,-,-,-
24363,1038,11,점에,_,_,O,-,-,-,-,-,-
24364,1038,12,의견을,_,_,O,-,-,-,-,-,-
24365,1038,13,모았다.,_,_,O,-,-,-,-,-,-
24366,1039,0,한편,_,_,O,-,-,-,-,-,-
24367,1039,1,제네시,_,_,O,-,-,-,-,-,-
24368,1039,2,교육구청은,_,_,O,-,-,-,-,-,-
24369,1039,3,사건,_,_,B-Time,-,-,-,-,-,-
24370,1039,4,발생,_,_,I-Time,-,-,-,-,-,-
24371,1039,5,후,_,_,I-Time,-,-,-,-,-,-
24372,1039,6,학교내에,_,_,B-Fixed_location,-,-,-,-,-,-
24373,1039,7,금속탐지기를,_,_,B-Component,-,-,-,-,-,-
24374,1039,8,설치토록,설치하다.v,Installing,V,-,-,-,-,-,-
24375,1039,9,해,_,_,O,-,-,-,-,-,-
24376,1039,10,달라는,_,_,O,-,-,-,-,-,-
24377,1039,11,청원을,_,_,O,-,-,-,-,-,-
24378,1039,12,검토,_,_,O,-,-,-,-,-,-
24379,1039,13,중인,_,_,O,-,-,-,-,-,-
24380,1039,14,것으로,_,_,O,-,-,-,-,-,-
24381,1039,15,알려졌다.,_,_,O,-,-,-,-,-,-
24382,1040,0,금강산,_,_,B-Operator,-,-,-,-,-,-
24383,1040,1,관광사업,_,_,I-Operator,-,-,-,-,-,-
24384,1040,2,주관사인,_,_,I-Operator,-,-,-,-,-,-
24385,1040,3,현대상선은,_,_,I-Operator,-,-,-,-,-,-
24386,1040,4,올해초,_,_,B-Time,-,-,-,-,-,-
24387,1040,5,북한,_,_,B-Place,-,-,-,-,-,-
24388,1040,6,장전항에,_,_,I-Place,-,-,-,-,-,-
24389,1040,7,450,_,_,B-System,-,-,-,-,-,-
24390,1040,8,명,_,_,I-System,-,-,-,-,-,-
24391,1040,9,수용규모의,_,_,I-System,-,-,-,-,-,-
24392,1040,10,금강산,_,_,I-System,-,-,-,-,-,-
24393,1040,11,해상호텔을,_,_,I-System,-,-,-,-,-,-
24394,1040,12,"설치,",_,_,O,-,-,-,-,-,-
24395,1040,13,운영하고,운영하다.v,Operating_a_system,V,-,-,-,-,-,-
24396,1040,14,금강산내,_,_,O,-,-,-,-,-,-
24397,1040,15,북측,_,_,O,-,-,-,-,-,-
24398,1040,16,휴양시설인,_,_,O,-,-,-,-,-,-
24399,1040,17,금강산,_,_,O,-,-,-,-,-,-
24400,1040,18,려관을,_,_,O,-,-,-,-,-,-
24401,1040,19,장기임대할,_,_,O,-,-,-,-,-,-
24402,1040,20,계획이라고,_,_,O,-,-,-,-,-,-
24403,1040,21,발표했었다.,_,_,O,-,-,-,-,-,-
24404,1041,0,여야,_,_,B-Activity,-,-,-,-,-,-
24405,1041,1,3,_,_,I-Activity,-,-,-,-,-,-
24406,1041,2,당은,_,_,I-Activity,-,-,-,-,-,-
24407,1041,3,16,_,_,I-Activity,-,-,-,-,-,-
24408,1041,4,대,_,_,I-Activity,-,-,-,-,-,-
24409,1041,5,총선이,_,_,I-Activity,-,-,-,-,-,-
24410,1041,6,40,_,_,I-Activity,-,-,-,-,-,-
24411,1041,7,일(4,_,_,I-Activity,-,-,-,-,-,-
24412,1041,8,일),_,_,I-Activity,-,-,-,-,-,-
24413,1041,9,앞으로,_,_,I-Activity,-,-,-,-,-,-
24414,1041,10,다가오고,_,_,I-Activity,-,-,-,-,-,-
24415,1041,11,민주국민당(민국당),_,_,I-Activity,-,-,-,-,-,-
24416,1041,12,변수가,_,_,I-Activity,-,-,-,-,-,-
24417,1041,13,다소,_,_,I-Activity,-,-,-,-,-,-
24418,1041,14,안정기미를,_,_,I-Activity,-,-,-,-,-,-
24419,1041,15,보임에,_,_,I-Activity,-,-,-,-,-,-
24420,1041,16,따라,_,_,I-Activity,-,-,-,-,-,-
24421,1041,17,전국,_,_,I-Activity,-,-,-,-,-,-
24422,1041,18,지역구에,_,_,I-Activity,-,-,-,-,-,-
24423,1041,19,대한,_,_,I-Activity,-,-,-,-,-,-
24424,1041,20,초반판세,_,_,I-Activity,-,-,-,-,-,-
24425,1041,21,분석을,_,_,I-Activity,-,-,-,-,-,-
24426,1041,22,바탕으로,_,_,I-Activity,-,-,-,-,-,-
24427,1041,23,지지층을,_,_,I-Activity,-,-,-,-,-,-
24428,1041,24,확산하고,_,_,I-Activity,-,-,-,-,-,-
24429,1041,25,부동층을,_,_,I-Activity,-,-,-,-,-,-
24430,1041,26,흡수하기,_,_,I-Activity,-,-,-,-,-,-
24431,1041,27,위한,_,_,I-Activity,-,-,-,-,-,-
24432,1041,28,전략수립에,_,_,I-Activity,-,-,-,-,-,-
24433,1041,29,착수했다.,착수하다.v,Activity_start,V,-,-,-,-,-,-
24434,1042,0,베트남의,_,_,B-Cognizer,-,-,-,-,-,-
24435,1042,1,석유와,_,_,I-Cognizer,-,-,-,-,-,-
24436,1042,2,가스개발을,_,_,I-Cognizer,-,-,-,-,-,-
24437,1042,3,담당하고,_,_,I-Cognizer,-,-,-,-,-,-
24438,1042,4,있는,_,_,I-Cognizer,-,-,-,-,-,-
24439,1042,5,페트로베트남은,_,_,I-Cognizer,-,-,-,-,-,-
24440,1042,6,8,_,_,B-Time,-,-,-,-,-,-
24441,1042,7,일,_,_,I-Time,-,-,-,-,-,-
24442,1042,8,베트남내,_,_,B-Item,-,-,-,-,-,-
24443,1042,9,천연가스,_,_,I-Item,-,-,-,-,-,-
24444,1042,10,매장량이,_,_,I-Item,-,-,-,-,-,-
24445,1042,11,2,_,_,B-Value,-,-,-,-,-,-
24446,1042,12,조,_,_,I-Value,-,-,-,-,-,-
24447,1042,13,2,_,_,I-Value,-,-,-,-,-,-
24448,1042,14,천억으로,_,_,I-Value,-,-,-,-,-,-
24449,1042,15,추정된다고,추정하다.v,Estimating,V,-,-,-,-,-,-
24450,1042,16,발표했다.,_,_,O,-,-,-,-,-,-
24451,1043,0,파키스탄,_,_,O,-,-,-,-,-,-
24452,1043,1,검찰은,_,_,O,-,-,-,-,-,-
24453,1043,2,20,_,_,B-Topic,-,-,-,-,-,-
24454,1043,3,일,_,_,I-Topic,-,-,-,-,-,-
24455,1043,4,군부,_,_,I-Topic,-,-,-,-,-,-
24456,1043,5,쿠데타로,_,_,I-Topic,-,-,-,-,-,-
24457,1043,6,실각한,_,_,I-Topic,-,-,-,-,-,-
24458,1043,7,나와즈,_,_,I-Topic,-,-,-,-,-,-
24459,1043,8,샤리프,_,_,I-Topic,-,-,-,-,-,-
24460,1043,9,전,_,_,I-Topic,-,-,-,-,-,-
24461,1043,10,총리에,_,_,I-Topic,-,-,-,-,-,-
24462,1043,11,대한,_,_,I-Topic,-,-,-,-,-,-
24463,1043,12,비행기,_,_,I-Topic,-,-,-,-,-,-
24464,1043,13,납치,_,_,I-Topic,-,-,-,-,-,-
24465,1043,14,등에,_,_,I-Topic,-,-,-,-,-,-
24466,1043,15,관한,관하다.v,Topic,V,-,-,-,-,-,-
24467,1043,16,형사재판에서,_,_,B-Text,-,-,-,-,-,-
24468,1043,17,사형을,_,_,O,-,-,-,-,-,-
24469,1043,18,구형했다.,_,_,O,-,-,-,-,-,-
24470,1044,0,진념(진임),_,_,O,-,-,-,-,-,-
24471,1044,1,기획예산처,_,_,O,-,-,-,-,-,-
24472,1044,2,장관은,_,_,O,-,-,-,-,-,-
24473,1044,3,20,_,_,O,-,-,-,-,-,-
24474,1044,4,일,_,_,O,-,-,-,-,-,-
24475,1044,5,최근,_,_,O,-,-,-,-,-,-
24476,1044,6,정치권의,_,_,B-Event,-,-,-,-,-,-
24477,1044,7,국가채무,_,_,I-Event,-,-,-,-,-,-
24478,1044,8,논란과,_,_,I-Event,-,-,-,-,-,-
24479,1044,9,"관련,",_,_,I-Event,-,-,-,-,-,-
24480,1044,10,공명선거를,_,_,B-Purpose,-,-,-,-,-,-
24481,1044,11,위해,_,_,I-Purpose,-,-,-,-,-,-
24482,1044,12,정당간,_,_,B-Event,-,-,-,-,-,-
24483,1044,13,논의에,_,_,I-Event,-,-,-,-,-,-
24484,1044,14,개입할,개입하다.v,Participation,V,-,-,-,-,-,-
24485,1044,15,생각은,_,_,O,-,-,-,-,-,-
24486,1044,16,없지만,_,_,O,-,-,-,-,-,-
24487,1044,17,정부정책에,_,_,O,-,-,-,-,-,-
24488,1044,18,대해,_,_,O,-,-,-,-,-,-
24489,1044,19,사실과,_,_,O,-,-,-,-,-,-
24490,1044,20,다른,_,_,O,-,-,-,-,-,-
24491,1044,21,내용이,_,_,O,-,-,-,-,-,-
24492,1044,22,확산되고,_,_,O,-,-,-,-,-,-
24493,1044,23,있는,_,_,O,-,-,-,-,-,-
24494,1044,24,것은,_,_,O,-,-,-,-,-,-
24495,1044,25,우리경제의,_,_,O,-,-,-,-,-,-
24496,1044,26,건전성,_,_,O,-,-,-,-,-,-
24497,1044,27,회복에,_,_,O,-,-,-,-,-,-
24498,1044,28,결코,_,_,O,-,-,-,-,-,-
24499,1044,29,도움이,_,_,O,-,-,-,-,-,-
24500,1044,30,되지,_,_,O,-,-,-,-,-,-
24501,1044,31,않는다고,_,_,O,-,-,-,-,-,-
24502,1044,32,목소리를,_,_,O,-,-,-,-,-,-
24503,1044,33,높였다.,_,_,O,-,-,-,-,-,-
24504,1045,0,미국,_,_,B-Inspector,-,-,-,-,-,-
24505,1045,1,증권관리위원회(SEC)는,_,_,I-Inspector,-,-,-,-,-,-
24506,1045,2,주식,_,_,B-Ground,-,-,-,-,-,-
24507,1045,3,중개인이,_,_,I-Ground,-,-,-,-,-,-
24508,1045,4,뮤추얼,_,_,I-Ground,-,-,-,-,-,-
24509,1045,5,펀드,_,_,I-Ground,-,-,-,-,-,-
24510,1045,6,판매,_,_,I-Ground,-,-,-,-,-,-
24511,1045,7,대가로,_,_,I-Ground,-,-,-,-,-,-
24512,1045,8,받는,_,_,I-Ground,-,-,-,-,-,-
24513,1045,9,수당의,_,_,I-Ground,-,-,-,-,-,-
24514,1045,10,공개에,_,_,I-Ground,-,-,-,-,-,-
24515,1045,11,관련된,_,_,I-Ground,-,-,-,-,-,-
24516,1045,12,새로운,_,_,I-Ground,-,-,-,-,-,-
24517,1045,13,기준을,_,_,I-Ground,-,-,-,-,-,-
24518,1045,14,만드는,_,_,I-Ground,-,-,-,-,-,-
24519,1045,15,방안을,_,_,I-Ground,-,-,-,-,-,-
24520,1045,16,검토하고,검토하다.v,Inspecting,V,-,-,-,-,-,-
24521,1045,17,있다.,_,_,O,-,-,-,-,-,-
24522,1046,0,한국과,_,_,B-Exchangers,-,-,-,-,-,-
24523,1046,1,칠레,_,_,I-Exchangers,-,-,-,-,-,-
24524,1046,2,정부대표단은,_,_,I-Exchangers,-,-,-,-,-,-
24525,1046,3,3,_,_,O,-,-,-,-,-,-
24526,1046,4,일,_,_,O,-,-,-,-,-,-
24527,1046,5,서울에서,_,_,O,-,-,-,-,-,-
24528,1046,6,자유무역협정(FTA),_,_,O,-,-,-,-,-,-
24529,1046,7,체결을,_,_,O,-,-,-,-,-,-
24530,1046,8,위한,_,_,O,-,-,-,-,-,-
24531,1046,9,2,_,_,O,-,-,-,-,-,-
24532,1046,10,차,_,_,O,-,-,-,-,-,-
24533,1046,11,협상을,_,_,O,-,-,-,-,-,-
24534,1046,12,갖고,_,_,O,-,-,-,-,-,-
24535,1046,13,상품,_,_,B-Themes,-,-,-,-,-,-
24536,1046,14,양허안을,_,_,I-Themes,-,-,-,-,-,-
24537,1046,15,교환했다고,교환하다.v,Exchange,V,-,-,-,-,-,-
24538,1046,16,외교통상부가,_,_,O,-,-,-,-,-,-
24539,1046,17,이날,_,_,O,-,-,-,-,-,-
24540,1046,18,발표했다.,_,_,O,-,-,-,-,-,-
24541,1047,0,대만의,_,_,O,-,-,-,-,-,-
24542,1047,1,롄잔,_,_,O,-,-,-,-,-,-
24543,1047,2,국민당,_,_,O,-,-,-,-,-,-
24544,1047,3,총통후보는,_,_,O,-,-,-,-,-,-
24545,1047,4,16,_,_,B-Time,-,-,-,-,-,-
24546,1047,5,일,_,_,I-Time,-,-,-,-,-,-
24547,1047,6,대만해협,_,_,B-Undesirable_situation,-,-,-,-,-,-
24548,1047,7,양안간의,_,_,I-Undesirable_situation,-,-,-,-,-,-
24549,1047,8,전쟁위험을,_,_,I-Undesirable_situation,-,-,-,-,-,-
24550,1047,9,피하기,피하다.v,Avoiding,V,-,-,-,-,-,-
24551,1047,10,위해,_,_,O,-,-,-,-,-,-
24552,1047,11,대만과,_,_,O,-,-,-,-,-,-
24553,1047,12,중국,_,_,O,-,-,-,-,-,-
24554,1047,13,지도자간의,_,_,O,-,-,-,-,-,-
24555,1047,14,핫라인,_,_,O,-,-,-,-,-,-
24556,1047,15,개설을,_,_,O,-,-,-,-,-,-
24557,1047,16,촉구했다.,_,_,O,-,-,-,-,-,-
24558,1048,0,칠레,_,_,O,-,-,-,-,-,-
24559,1048,1,실종자,_,_,O,-,-,-,-,-,-
24560,1048,2,가족들은,_,_,O,-,-,-,-,-,-
24561,1048,3,6,_,_,O,-,-,-,-,-,-
24562,1048,4,일,_,_,O,-,-,-,-,-,-
24563,1048,5,군부가,_,_,O,-,-,-,-,-,-
24564,1048,6,전,_,_,O,-,-,-,-,-,-
24565,1048,7,독재자,_,_,O,-,-,-,-,-,-
24566,1048,8,아우구스토,_,_,O,-,-,-,-,-,-
24567,1048,9,피노체트에,_,_,O,-,-,-,-,-,-
24568,1048,10,대한,_,_,O,-,-,-,-,-,-
24569,1048,11,충성을,_,_,O,-,-,-,-,-,-
24570,1048,12,과시한,_,_,O,-,-,-,-,-,-
24571,1048,13,데,_,_,O,-,-,-,-,-,-
24572,1048,14,대한,_,_,O,-,-,-,-,-,-
24573,1048,15,불만의,_,_,O,-,-,-,-,-,-
24574,1048,16,표시로,_,_,O,-,-,-,-,-,-
24575,1048,17,피노체트의,_,_,B-Unwanted_entity,-,-,-,-,-,-
24576,1048,18,17,_,_,I-Unwanted_entity,-,-,-,-,-,-
24577,1048,19,년,_,_,I-Unwanted_entity,-,-,-,-,-,-
24578,1048,20,독재기간,_,_,I-Unwanted_entity,-,-,-,-,-,-
24579,1048,21,동안,_,_,I-Unwanted_entity,-,-,-,-,-,-
24580,1048,22,실종된,_,_,I-Unwanted_entity,-,-,-,-,-,-
24581,1048,23,1,_,_,I-Unwanted_entity,-,-,-,-,-,-
24582,1048,24,천명이상의,_,_,I-Unwanted_entity,-,-,-,-,-,-
24583,1048,25,운명을,_,_,I-Unwanted_entity,-,-,-,-,-,-
24584,1048,26,확인하기,확인하다.v,Inspecting,V,-,-,-,-,-,-
24585,1048,27,위한,_,_,O,-,-,-,-,-,-
24586,1048,28,회담을,_,_,O,-,-,-,-,-,-
24587,1048,29,좌초시켰다.,_,_,O,-,-,-,-,-,-
24588,1049,0,OECD는,_,_,B-Communicator,B-Agent,B-Event,-,-,-,-
24589,1049,1,이,_,_,O,B-Time,I-Event,-,-,-,-
24590,1049,2,가이드라인,_,_,O,I-Time,I-Event,-,-,-,-
24591,1049,3,초안에,_,_,O,I-Time,I-Event,-,-,-,-
24592,1049,4,대한,_,_,O,I-Time,I-Event,-,-,-,-
24593,1049,5,각,_,_,O,I-Time,I-Event,-,-,-,-
24594,1049,6,회원국들의,_,_,O,I-Time,I-Event,-,-,-,-
24595,1049,7,여론을,_,_,O,I-Time,I-Event,-,-,-,-
24596,1049,8,수렴한,_,_,O,I-Time,I-Event,-,-,-,-
24597,1049,9,뒤,_,_,O,I-Time,I-Event,-,-,-,-
24598,1049,10,오는,_,_,O,I-Time,I-Event,-,-,-,-
24599,1049,11,4,_,_,O,I-Time,I-Event,-,-,-,-
24600,1049,12,월,_,_,O,I-Time,I-Event,-,-,-,-
24601,1049,13,중순에,_,_,O,I-Time,I-Event,-,-,-,-
24602,1049,14,한차례,_,_,O,B-Manner,I-Event,-,-,-,-
24603,1049,15,더,_,_,O,B-Manner,I-Event,-,-,-,-
24604,1049,16,회의를,_,_,O,B-Act,I-Event,-,-,-,-
24605,1049,17,갖고,갖다.v,Intentionally_act,O,V,I-Event,-,-,-,-
24606,1049,18,6,_,_,B-Place,O,I-Event,-,-,-,-
24607,1049,19,월,_,_,I-Place,O,I-Event,-,-,-,-
24608,1049,20,연례각료회의에서,_,_,I-Place,O,I-Event,-,-,-,-
24609,1049,21,최종,_,_,B-Content,O,I-Event,-,-,-,-
24610,1049,22,가이드라인을,_,_,I-Content,O,I-Event,-,-,-,-
24611,1049,23,승인,_,_,O,O,I-Event,-,-,-,-
24612,1049,24,발표할,발표하다.v,Expressing_publicly,V,O,I-Event,-,-,-,-
24613,1049,25,수,_,_,O,O,I-Event,-,-,-,-
24614,1049,26,있게,_,_,O,O,O,-,-,-,-
24615,1049,27,되기를,_,_,O,O,O,-,-,-,-
24616,1049,28,희망하고,희망하다.v,Desiring,O,O,V,-,-,-,-
24617,1049,29,있다.,_,_,O,O,O,-,-,-,-
24618,1050,0,남북한,_,_,O,-,-,-,-,-,-
24619,1050,1,여성지도자가,_,_,O,-,-,-,-,-,-
24620,1050,2,오는,_,_,O,-,-,-,-,-,-
24621,1050,3,16,_,_,O,-,-,-,-,-,-
24622,1050,4,일,_,_,O,-,-,-,-,-,-
24623,1050,5,중국,_,_,O,-,-,-,-,-,-
24624,1050,6,베이징(북경)에서,_,_,O,-,-,-,-,-,-
24625,1050,7,만나,_,_,O,-,-,-,-,-,-
24626,1050,8,여성교류,_,_,B-Topic,-,-,-,-,-,-
24627,1050,9,문제등을,_,_,I-Topic,-,-,-,-,-,-
24628,1050,10,협의한다.,협의하다.v,Discussion,V,-,-,-,-,-,-
24629,1051,0,통합,_,_,B-Time,-,-,-,-,-,-
24630,1051,1,후,_,_,I-Time,-,-,-,-,-,-
24631,1051,2,시장,_,_,B-Entity,-,-,-,-,-,-
24632,1051,3,규모면에서,_,_,I-Entity,-,-,-,-,-,-
24633,1051,4,전체의,_,_,B-Theme,-,-,-,-,-,-
24634,1051,5,67,_,_,I-Theme,-,-,-,-,-,-
24635,1051,6,퍼센트를,_,_,I-Theme,-,-,-,-,-,-
24636,1051,7,차지하는,차지하다.v,Capacity,V,-,-,-,-,-,-
24637,1051,8,파리가,_,_,B-Entity,-,-,-,-,-,-
24638,1051,9,대형,_,_,O,-,-,-,-,-,-
24639,1051,10,"우량주,",_,_,O,-,-,-,-,-,-
24640,1051,11,27,_,_,O,-,-,-,-,-,-
24641,1051,12,퍼센트인,_,_,O,-,-,-,-,-,-
24642,1051,13,암스테르담이,_,_,O,-,-,-,-,-,-
24643,1051,14,"파생상품,",_,_,O,-,-,-,-,-,-
24644,1051,15,7,_,_,O,-,-,-,-,-,-
24645,1051,16,퍼센트인,_,_,O,-,-,-,-,-,-
24646,1051,17,브뤼셀이,_,_,O,-,-,-,-,-,-
24647,1051,18,중소형주,_,_,O,-,-,-,-,-,-
24648,1051,19,거래를,_,_,O,-,-,-,-,-,-
24649,1051,20,전담하게,_,_,O,-,-,-,-,-,-
24650,1051,21,될,_,_,O,-,-,-,-,-,-
24651,1051,22,것이라는,_,_,O,-,-,-,-,-,-
24652,1051,23,전망이다.,_,_,O,-,-,-,-,-,-
24653,1052,0,양국,_,_,O,-,-,-,-,-,-
24654,1052,1,수교협상의,_,_,O,-,-,-,-,-,-
24655,1052,2,북한측,_,_,O,-,-,-,-,-,-
24656,1052,3,수석대표는,_,_,O,-,-,-,-,-,-
24657,1052,4,지난,_,_,B-Time,-,-,-,-,-,-
24658,1052,5,91,_,_,I-Time,-,-,-,-,-,-
24659,1052,6,년,_,_,I-Time,-,-,-,-,-,-
24660,1052,7,1,_,_,I-Time,-,-,-,-,-,-
24661,1052,8,월에,_,_,I-Time,-,-,-,-,-,-
24662,1052,9,시작된,시작하다.v,Activity_start,V,-,-,-,-,-,-
24663,1052,10,제,_,_,B-Activity,-,-,-,-,-,-
24664,1052,11,1,_,_,I-Activity,-,-,-,-,-,-
24665,1052,12,회,_,_,I-Activity,-,-,-,-,-,-
24666,1052,13,회담부터,_,_,I-Activity,-,-,-,-,-,-
24667,1052,14,제,_,_,O,-,-,-,-,-,-
24668,1052,15,6,_,_,O,-,-,-,-,-,-
24669,1052,16,회,_,_,O,-,-,-,-,-,-
24670,1052,17,회담까지는,_,_,O,-,-,-,-,-,-
24671,1052,18,전인철,_,_,O,-,-,-,-,-,-
24672,1052,19,당시,_,_,O,-,-,-,-,-,-
24673,1052,20,외무성,_,_,O,-,-,-,-,-,-
24674,1052,21,"부상이,",_,_,O,-,-,-,-,-,-
24675,1052,22,이후,_,_,O,-,-,-,-,-,-
24676,1052,23,회담이,_,_,O,-,-,-,-,-,-
24677,1052,24,결렬된,_,_,O,-,-,-,-,-,-
24678,1052,25,92,_,_,O,-,-,-,-,-,-
24679,1052,26,년,_,_,O,-,-,-,-,-,-
24680,1052,27,11,_,_,O,-,-,-,-,-,-
24681,1052,28,월,_,_,O,-,-,-,-,-,-
24682,1052,29,제,_,_,O,-,-,-,-,-,-
24683,1052,30,8,_,_,O,-,-,-,-,-,-
24684,1052,31,차,_,_,O,-,-,-,-,-,-
24685,1052,32,회담까지는,_,_,O,-,-,-,-,-,-
24686,1052,33,리삼로(이삼로),_,_,O,-,-,-,-,-,-
24687,1052,34,대사가,_,_,O,-,-,-,-,-,-
24688,1052,35,맡았었다.,_,_,O,-,-,-,-,-,-
24689,1053,0,당시,_,_,B-Time,-,-,-,-,-,-
24690,1053,1,여객기는,_,_,B-Vehicle,-,-,-,-,-,-
24691,1053,2,파키스탄군이,_,_,B-Time,-,-,-,-,-,-
24692,1053,3,공항을,_,_,I-Time,-,-,-,-,-,-
24693,1053,4,점령한,_,_,I-Time,-,-,-,-,-,-
24694,1053,5,뒤에,_,_,I-Time,-,-,-,-,-,-
24695,1053,6,착륙했으며,착륙하다.v,Cause_to_land,V,-,-,-,-,-,-
24696,1053,7,이어,_,_,O,-,-,-,-,-,-
